0.00040628,0.00050377,0.00050381,0.00050386,0.00050404,0.00053399,0.00080809,0.00091625,0.00091627,0.00094159,0.0010011,0.001037,0.0011549,0.0012364,0.0016938,0.0018375,0.0021807,0.0021807,0.0021812,0.0022402,0.0022921,0.0028219,0.0029408,0.0030427,0.0031001,0.0031003,0.0031003,0.0031004,0.0031004,0.0031013,0.0031123,0.0031453,0.0031457,0.0031733,0.0032174,0.003357,0.003357,0.0033575,0.0034418,0.0034425,0.0034433,0.0034435,0.0034443,0.0034443,0.0034451,0.0034608,0.003461,0.0034722,0.0034723,0.0034723,0.003473,0.003473,0.0034732,0.0034735,0.0035158,0.0035162,0.0035164,0.003612,0.0036123,0.0036123,0.003613,0.0036133,0.0036133,0.0036133,0.0036134,0.0036141,0.0036147,0.0036153,0.0036197,0.0036201,0.0036202,0.0036203,0.0036204,0.0036204,0.0036284,0.0036286,0.0036297,0.0036298,0.0036303,0.0036308,0.0036311,0.0036316,0.0036421,0.0036525,0.0036531,0.0036531,0.0036531,0.0036535,0.0036537,0.0036537,0.0036538,0.003654,0.003654,0.0036549,0.003655,0.0036551,0.0036551,0.0036552,0.0036554,0.0036555,0.0036555,0.0036556,0.0036559,0.0036562,0.0036627,0.0036627,0.0036627,0.0036628,0.0036629,0.0036629,0.0036629,0.0036631,0.0036756,0.0036803,0.0036803,0.0036839,0.0036919,0.0069404,0.0069916,0.014557,0.015158,0.015163,0.015211,0.075547,0.07561,0.075676,0.076035,0.076138,0.076241,0.076288,0.076527,0.076637,0.07673,0.07673,0.077348,0.077349,0.077364,0.077417,0.077461,0.077552,0.077596,0.077608,0.077694,0.077805,0.077889,0.07882,0.078826,0.079446,0.079447,0.079504,0.079836,0.07993,0.079931,0.079931,0.080121,0.080964,0.080976,0.080985,0.081326,0.081428,0.08149,0.08149,0.081513,0.081562,0.081576,0.081667,0.081671,0.081732,0.081733,0.081801
0.00014876,0.00014924,0.00063879,0.00083043,0.00094575,0.0019656,0.0041338,0.0041341,0.0048613,0.0055941,0.00601,0.0060112,0.0067163,0.01098,0.013426,0.013773,0.015513,0.015514,0.015515,0.016233,0.017382,0.017383,0.018006,0.019009,0.02056,0.020561,0.020561,0.020561,0.020561,0.020572,0.020572,0.020572,0.020573,0.020573,0.020573,0.020574,0.020574,0.020575,0.020575,0.020575,0.020575,0.020575,0.020576,0.020576,0.020696,0.020696,0.020697,0.020697,0.020698,0.020698,0.020698,0.020704,0.020817,0.020822,0.020825,0.020825,0.021033,0.021139,0.02114,0.02114,0.021144,0.021145,0.021432,0.021432,0.021432,0.021433,0.021433,0.021433,0.021433,0.021433,0.021443,0.021444,0.021444,0.021444,0.021444,0.021446,0.021446,0.021446,0.021446,0.021446,0.021446,0.021447,0.021447,0.021447,0.021449,0.02145,0.021702,0.021703,0.021705,0.021876,0.021881,0.022131,0.022132,0.022132,0.022132,0.022132,0.022132,0.022132,0.022147,0.022147,0.022147,0.022148,0.022148,0.022156,0.022162,0.022331,0.022336,0.022337,0.022337,0.022337,0.022338,0.022339,0.02234,0.02234,0.02234,0.022341,0.022345,0.023986,0.029449,0.033404,0.04169,0.057101,0.095036,0.099827,0.10016,0.1047,0.10809,0.10824,0.10886,0.10886,0.11013,0.11093,0.11124,0.12156,0.12408,0.12735,0.1358,0.13596,0.13651,0.13716,0.13763,0.13786,0.13787,0.13949,0.13981,0.14096,0.14114,0.14114,0.14132,0.14218,0.14449,0.14881,0.15177,0.15207,0.15301,0.15653,0.15678,0.16312,0.16537,0.16548,0.16548,0.16548,0.16551,0.16573,0.16583,0.16607,0.16621,0.16682,0.16735,0.16783
0.00082338,0.00082343,0.0016691,0.001916,0.0020874,0.0023383,0.0027214,0.0035666,0.0037367,0.0038622,0.004108,0.0043039,0.006364,0.010308,0.015913,0.015914,0.015914,0.015923,0.015923,0.016259,0.016596,0.017953,0.018173,0.018618,0.02096,0.021183,0.021183,0.021183,0.021183,0.021201,0.021201,0.021201,0.021285,0.021286,0.021286,0.021286,0.021286,0.021286,0.021286,0.021286,0.021288,0.021288,0.021288,0.021289,0.021289,0.02138,0.021391,0.021391,0.021393,0.021393,0.021568,0.02157,0.02157,0.02157,0.021936,0.021937,0.021944,0.021944,0.021972,0.021973,0.021973,0.021981,0.021981,0.021984,0.021985,0.021986,0.021987,0.022083,0.022083,0.022083,0.022083,0.022084,0.022084,0.022084,0.022084,0.02209,0.02209,0.022092,0.022092,0.022093,0.022094,0.022095,0.02222,0.022357,0.022357,0.022357,0.022358,0.022359,0.022359,0.022359,0.02236,0.022361,0.022361,0.022361,0.022361,0.022361,0.022362,0.022362,0.022362,0.022364,0.022364,0.022365,0.022366,0.022378,0.022379,0.022379,0.02238,0.02238,0.022381,0.022381,0.022381,0.022382,0.022382,0.022382,0.022383,0.022386,0.022789,0.025758,0.027961,0.027989,0.039706,0.046157,0.066872,0.30841,0.30841,0.30841,0.30973,0.31128,0.31368,0.31394,0.31411,0.31535,0.31557,0.31623,0.32241,0.32291,0.32812,0.32874,0.32906,0.33016,0.3318,0.33181,0.3321,0.33248,0.3351,0.33767,0.33767,0.3379,0.34139,0.34229,0.34705,0.36247,0.36342,0.36368,0.3648,0.3648,0.36556,0.36938,0.37029,0.38328,0.3833,0.3833,0.38354,0.38382,0.38434,0.38468,0.38468,0.38474,0.38477,0.38479
0.00025799,0.00050737,0.00077206,0.0013415,0.0015954,0.0021677,0.0023412,0.0026398,0.0026766,0.0029965,0.0033497,0.0036564,0.0043616,0.0044271,0.006391,0.0074054,0.0076141,0.0079896,0.0084679,0.0085506,0.009615,0.0097319,0.010121,0.010571,0.010957,0.010981,0.010981,0.010981,0.011129,0.011129,0.011129,0.011176,0.011176,0.011177,0.011177,0.011177,0.011177,0.011177,0.011178,0.011178,0.011178,0.011178,0.011178,0.011178,0.011178,0.011181,0.011181,0.011181,0.011181,0.011182,0.011188,0.011188,0.011188,0.011188,0.011256,0.011441,0.011441,0.011442,0.011487,0.011488,0.011488,0.011488,0.011489,0.011489,0.011489,0.011489,0.011489,0.011489,0.01149,0.01149,0.01149,0.01149,0.01149,0.011491,0.011491,0.011549,0.011549,0.01155,0.01155,0.01155,0.01155,0.01155,0.01155,0.011552,0.011552,0.011552,0.011552,0.011552,0.011552,0.011552,0.011552,0.011552,0.011552,0.011552,0.011562,0.011562,0.011562,0.011562,0.011562,0.011563,0.011563,0.011563,0.011583,0.011584,0.011717,0.011717,0.011717,0.011717,0.011717,0.011717,0.011717,0.011717,0.011717,0.011717,0.011717,0.011718,0.011718,0.01172,0.013412,0.017725,0.01867,0.018792,0.023699,0.026724,0.026733,0.02788,0.029027,0.029462,0.029615,0.030494,0.030903,0.030903,0.031027,0.031027,0.031097,0.032938,0.034762,0.035021,0.035102,0.035228,0.035245,0.035293,0.035293,0.035497,0.035673,0.035836,0.035949,0.036989,0.037646,0.038439,0.039395,0.039888,0.040559,0.04065,0.040732,0.041153,0.042324,0.042332,0.042481,0.043077,0.043083,0.043083,0.043129,0.043193,0.043194,0.043242,0.043243,0.043314,0.043345,0.043548
1.8647e-06,0.0001336,0.00022704,0.00035653,0.00037903,0.00041644,0.00072621,0.00072645,0.00075633,0.00075712,0.0008075,0.001045,0.0010476,0.0010644,0.0012098,0.0015482,0.0016212,0.001841,0.0019661,0.0019923,0.001995,0.0020057,0.0020347,0.0021273,0.0022798,0.0023239,0.0023251,0.0023448,0.0023505,0.0023542,0.002367,0.0023992,0.0024018,0.0024393,0.0024436,0.0024561,0.0024584,0.0024606,0.0024615,0.0024719,0.0024746,0.0024823,0.0024838,0.0024948,0.0025005,0.0025007,0.0025033,0.0025172,0.0025194,0.002545,0.0025494,0.0025884,0.0026171,0.0026198,0.0026282,0.0026791,0.0027102,0.0027106,0.0027193,0.002723,0.0027237,0.0027355,0.0027449,0.0027472,0.002797,0.0028007,0.0028013,0.0028044,0.0028152,0.0028156,0.0028193,0.0028285,0.0028295,0.0028313,0.0028327,0.0028453,0.0028482,0.0028517,0.0028529,0.0028547,0.0028604,0.0028632,0.0028669,0.0028759,0.0028913,0.0028943,0.0028989,0.0028991,0.0030129,0.0030194,0.0030336,0.003035,0.0030393,0.0030496,0.0030547,0.0030634,0.0030778,0.0030873,0.0031011,0.0031024,0.0031141,0.0031163,0.0031233,0.0032087,0.0032717,0.003276,0.0032941,0.0032943,0.0033387,0.0033459,0.0033464,0.0033487,0.0033516,0.0033596,0.0033599,0.0034366,0.0034752,0.0082799,0.0083122,0.0092183,0.011679,0.014089,0.017677,0.039724,0.040176,0.040562,0.040675,0.041037,0.044086,0.044581,0.044931,0.045227,0.045229,0.046273,0.046899,0.0482,0.049381,0.049432,0.049482,0.049532,0.049796,0.049817,0.049818,0.049873,0.050049,0.05005,0.050692,0.05125,0.051411,0.051598,0.051869,0.052048,0.052075,0.052475,0.052612,0.053073,0.053124,0.053512,0.054093,0.054384,0.054417,0.054417,0.054419,0.054484,0.054498,0.054524,0.054534,0.054603,0.054613,0.054786
3.5336e-08,0.00010362,0.00017432,0.00017441,0.00028883,0.00032276,0.00079617,0.00079622,0.00088561,0.0011241,0.0011544,0.0012206,0.0013716,0.0017325,0.00205,0.0020537,0.0023523,0.0026095,0.0030488,0.0032014,0.0034137,0.0035533,0.0035768,0.0036238,0.0039064,0.0039362,0.0039498,0.0039499,0.0039824,0.0039829,0.003983,0.0039831,0.0039836,0.004009,0.0040096,0.00401,0.0040101,0.0040102,0.0040104,0.0040228,0.0040485,0.0040674,0.0040689,0.0040691,0.0040698,0.00407,0.0040701,0.0040714,0.0040715,0.0040734,0.0040735,0.0040996,0.0040999,0.0041008,0.0041011,0.0041011,0.0041322,0.0041532,0.0041548,0.0041634,0.0041643,0.0041646,0.0041647,0.0041664,0.0041674,0.0041675,0.0041676,0.0041679,0.0042166,0.0042169,0.004218,0.0042232,0.0042235,0.004229,0.0042306,0.0042306,0.004231,0.0042318,0.0042321,0.0042322,0.0042326,0.0042386,0.0042387,0.0042391,0.0042526,0.0042526,0.0042541,0.0042553,0.0042554,0.0042559,0.0042562,0.0042563,0.0042772,0.0042773,0.0042775,0.0042777,0.0042838,0.0042849,0.0042977,0.0042982,0.0042986,0.0042991,0.0042992,0.0043,0.0043045,0.0043066,0.0043067,0.0043071,0.0043086,0.0043156,0.0043278,0.0043282,0.0043301,0.0043302,0.0043303,0.0043335,0.0043417,0.0083921,0.0083929,0.0083982,0.0086873,0.010812,0.017654,0.019291,0.019668,0.020237,0.020241,0.020616,0.020768,0.020887,0.021125,0.021296,0.021358,0.023329,0.023329,0.023823,0.027902,0.027946,0.027999,0.02807,0.028397,0.028409,0.028448,0.028488,0.028667,0.029484,0.029529,0.029761,0.030457,0.030516,0.030771,0.031746,0.031852,0.032509,0.03257,0.03257,0.032618,0.033487,0.03349,0.033525,0.033525,0.033526,0.033637,0.033801,0.033805,0.033973,0.033975,0.034236,0.03424,0.034346
0.00022324,0.00046993,0.00052903,0.00071004,0.00073107,0.00076536,0.00092782,0.00097617,0.0010636,0.0011754,0.0012855,0.0013182,0.0016582,0.0016791,0.0020356,0.002479,0.0027895,0.002889,0.0030918,0.0031248,0.0038738,0.0042111,0.0042365,0.0044307,0.0044685,0.0044685,0.0044729,0.0044732,0.0044745,0.0044755,0.0045346,0.0045406,0.0045425,0.0045733,0.0045743,0.0045823,0.0045839,0.0045852,0.0045868,0.0046023,0.0046051,0.004611,0.0046567,0.0046568,0.0046572,0.0046588,0.0046607,0.0046631,0.0046636,0.0046648,0.0046874,0.0046969,0.0046973,0.0046998,0.0047049,0.0047079,0.0047083,0.0047102,0.0047663,0.0047736,0.0047742,0.0047809,0.0047838,0.0047883,0.0047964,0.004803,0.0048112,0.0048116,0.0048212,0.0048213,0.004823,0.0048276,0.0048284,0.0048888,0.0048898,0.0049,0.0049002,0.0049009,0.0049027,0.0049055,0.004911,0.0049125,0.0049143,0.0049156,0.0049187,0.0049196,0.0049201,0.0049218,0.0049222,0.0049246,0.0049287,0.0049364,0.0049386,0.0049408,0.0049418,0.0049423,0.0049583,0.0049603,0.0049627,0.0049654,0.0049705,0.0049708,0.0050437,0.0050653,0.005104,0.0051046,0.0051054,0.0051113,0.0051123,0.0051171,0.0051178,0.0051188,0.0051582,0.0051589,0.0051594,0.0051751,0.0051941,0.0065221,0.0065226,0.0082053,0.012952,0.015051,0.015054,0.068519,0.068608,0.068927,0.069011,0.069396,0.070159,0.070185,0.070364,0.070555,0.070634,0.071123,0.071369,0.07211,0.0733,0.073326,0.073388,0.073443,0.07356,0.073572,0.073608,0.073677,0.073735,0.074052,0.074406,0.075294,0.075344,0.07577,0.075909,0.077288,0.077298,0.0776,0.077979,0.078747,0.079716,0.082998,0.083137,0.083802,0.083859,0.08386,0.08388,0.083911,0.083913,0.083945,0.084152,0.084182,0.084298,0.084311
0.00031,0.00045313,0.00048478,0.00056358,0.00058503,0.00087271,0.0010902,0.0010915,0.001126,0.0011901,0.0012203,0.001286,0.0014872,0.0014916,0.001878,0.0022935,0.0026376,0.0026478,0.0027085,0.002927,0.0031733,0.0034803,0.0035137,0.0036757,0.0037347,0.0037391,0.0037458,0.0037481,0.0037488,0.0037498,0.0037512,0.0037536,0.0037598,0.003795,0.0038004,0.0038091,0.0038107,0.0038117,0.0038383,0.0038389,0.0038395,0.0038452,0.0038459,0.003852,0.0038596,0.0038611,0.0038695,0.0038727,0.0038738,0.0038753,0.0038806,0.0038839,0.0038853,0.0038858,0.0039715,0.0040151,0.0040246,0.0040254,0.0040275,0.0040282,0.0040572,0.0040656,0.0040745,0.0040757,0.0040815,0.0040822,0.0040838,0.0040844,0.0040877,0.004139,0.0041396,0.0041422,0.0041484,0.0041583,0.004176,0.0041767,0.0041775,0.004202,0.0042063,0.0042081,0.0042089,0.0042154,0.0042171,0.004219,0.0042222,0.0042237,0.0042261,0.0042319,0.0042544,0.0042876,0.0042929,0.004295,0.0043349,0.004336,0.0043366,0.004343,0.0043457,0.0043476,0.0043528,0.0043541,0.0043665,0.0043743,0.0043915,0.0044017,0.0044287,0.0044289,0.0044695,0.0044702,0.0044766,0.004478,0.0045047,0.0045048,0.0045075,0.0045145,0.0045174,0.0045297,0.0045652,0.006367,0.0071685,0.009706,0.011251,0.011317,0.017625,0.10248,0.10253,0.10269,0.10276,0.10276,0.10277,0.1028,0.10288,0.10305,0.10307,0.10419,0.10426,0.10473,0.10552,0.10557,0.10562,0.1057,0.10618,0.10622,0.10623,0.10623,0.10623,0.10653,0.10657,0.1066,0.1066,0.10678,0.10683,0.10737,0.1078,0.10784,0.10818,0.10836,0.10901,0.1102,0.11027,0.11044,0.11047,0.11047,0.11049,0.11055,0.11057,0.11062,0.11063,0.11065,0.11065,0.11066
0.00011137,0.00016627,0.00021211,0.00027662,0.00033381,0.00038878,0.0003888,0.00043204,0.00047219,0.00047316,0.00052642,0.00059742,0.0011892,0.001337,0.0015056,0.0015059,0.0024256,0.002429,0.0024293,0.0024296,0.0025021,0.0029174,0.0029741,0.0029749,0.0030528,0.0030528,0.0030531,0.0030629,0.0030653,0.0030654,0.0030895,0.0030896,0.0030898,0.0030898,0.0030906,0.0030908,0.0030916,0.0030922,0.0031101,0.0031107,0.0031109,0.0031112,0.0031112,0.0031112,0.0031113,0.0031116,0.0031116,0.0031454,0.003146,0.0031469,0.003147,0.003147,0.0031478,0.003148,0.0031483,0.0031485,0.0031486,0.0031495,0.0031549,0.0031551,0.0031553,0.003156,0.0031563,0.0031572,0.0031573,0.0031584,0.0031589,0.0031592,0.0031604,0.0031614,0.0031618,0.0031621,0.0031629,0.0031632,0.0031635,0.0031636,0.0031657,0.0031659,0.0031659,0.0031663,0.0031665,0.0031672,0.0031674,0.0031682,0.0031687,0.0031689,0.0031703,0.0031712,0.0031716,0.0031722,0.0031723,0.0031724,0.0031728,0.0031742,0.0031744,0.0031747,0.0031749,0.0031759,0.0031762,0.0031846,0.0031849,0.003186,0.0031861,0.0031869,0.0031924,0.0031932,0.0031942,0.0031945,0.0031946,0.0031951,0.0031958,0.0031988,0.003265,0.0032652,0.0032942,0.0033003,0.0033109,0.005283,0.0053592,0.0054299,0.0063156,0.0079152,0.041145,0.043285,0.043869,0.04402,0.044504,0.044874,0.046496,0.046555,0.046562,0.047023,0.047075,0.048918,0.050177,0.051273,0.052433,0.053611,0.05383,0.053892,0.054021,0.054047,0.054106,0.054257,0.054439,0.054709,0.055076,0.055528,0.057043,0.057574,0.057869,0.060214,0.060962,0.062014,0.062746,0.063183,0.064878,0.064997,0.065133,0.065312,0.065317,0.065318,0.065366,0.06544,0.065441,0.065464,0.065508,0.065671,0.0657,0.065705
0.00015938,0.00030089,0.0003682,0.0005041,0.00050447,0.00086623,0.00098313,0.0010476,0.0014544,0.0015431,0.0016338,0.001749,0.0021298,0.0021307,0.0021544,0.0023331,0.0025468,0.002769,0.0031593,0.0034353,0.0039116,0.0044331,0.0046288,0.0047752,0.0047756,0.0047756,0.004776,0.0047771,0.0047789,0.0048535,0.0048538,0.0048554,0.0048555,0.0048559,0.0049489,0.0049506,0.0049548,0.0049549,0.0049609,0.004961,0.0049612,0.0049631,0.0049643,0.0049644,0.0049646,0.0049653,0.0049655,0.0050224,0.0050226,0.0050227,0.0050228,0.005025,0.0050272,0.0050983,0.0050986,0.0051006,0.0051849,0.0051849,0.0051924,0.0051937,0.0052204,0.0052953,0.0052956,0.0052961,0.0052964,0.0052981,0.0052984,0.0052989,0.0052994,0.0052997,0.0053035,0.0053045,0.005305,0.0053052,0.0053054,0.0053055,0.0053064,0.0053158,0.00546,0.0054603,0.0054666,0.005467,0.0054671,0.0054675,0.0055028,0.0055033,0.0055033,0.0055036,0.0055122,0.0055122,0.0055123,0.0055124,0.0055125,0.0055132,0.0055137,0.0055142,0.0055144,0.0055149,0.0055158,0.005516,0.0055162,0.0055176,0.0055489,0.00555,0.0055775,0.0055786,0.0055798,0.0055802,0.0056023,0.0056024,0.0056024,0.0056033,0.005604,0.0056044,0.0056045,0.0056085,0.0056251,0.0088155,0.011224,0.015317,0.019751,0.027367,0.034111,0.099351,0.099502,0.10096,0.10216,0.10318,0.10319,0.10329,0.1037,0.10389,0.10394,0.10673,0.10812,0.11015,0.11482,0.11492,0.11549,0.11555,0.11566,0.11566,0.11577,0.1169,0.11731,0.11731,0.11742,0.11752,0.11763,0.11862,0.11874,0.12179,0.12179,0.12189,0.12258,0.12258,0.12271,0.12315,0.12315,0.12591,0.12603,0.12603,0.12603,0.1261,0.12616,0.12631,0.12632,0.12642,0.12673,0.1271
